dans	O
mon	O
coeur	O
les	O
plus	O
noires	O
furies	O
,	O
Et	O
troublant	O
ma	O
raison	O
m'	O
allaient	O
presqu'	O
engager	O
Dans	O
tout	O
ce	O
qu'	O
a	O
d'	O
affreux	O
l'	O
ardeur	O
de	O
se	O
venger	O
.	O

Toutefois	O
tu	O
le	O
sais	O
,	O
quelle	O
atteinte	O
mortelle	O
M'	O
a	O
porté	O
de	O
sa	O
mort	O
la	O
funeste	O
nouvelle	O
!	O

J'	O
ai	O
pleuré	O
,	O
j'	O
ai	O
gémi	O
:	O
sans	O
ton	O
cruel	O
secours	O
,	O
De	O
mes	O
jours	O
malheureux	O
j'	O
aurais	O
tranché	O
le	O
cours	O
.	O

De	O
mille	O
vains	O
tombeaux	O
j'	O
honorais	O
sa	O
mémoire	O
,	O
J'	O
allais	O
tout	O
oublier	O
pour	O
soutenir	O
ma	O
Gloire	O
.	O

Mais	O
quand	O
je	O
vois	O
mon	O
fils	O
aimer	O
ce	O
que	O
je	O
hais	O
,	O
Oublier	O
son	O
devoir	O
,	O
sa	O
Gloire	O
,	O
mes	O
bienfaits	O
,	O
Me	O
braver	O
;	O

le	O
courroux	O
s'	O
empare	O
de	O
mon	O
âme	O
.	O

Je	O
n'	O
examine	O
point	O
si	O
c'	O
est	O
fureur	O
ou	O
flamme	O
,	O
Si	O
c'	O
est	O
haine	O
,	O
vengeance	O
,	O
orgueil	O
,	O
ambition	O
;	O

Tout	O
soutient	O
aujourd'	O
hui	O
ma	O
résolution	O
:	O
La	O
mort	O
de	O
mon	O
époux	O
,	O
l'	O
orgueil	O
d'	O
un	O
fils	O
rebelle	O
.	O

La	O
pompe	O
est	O
toute	O
preste	O
et	O
le	O
peuple	O
m'	O
appelle	O
.	O

Aussi	O
bien	O
désormais	O
je	O
ne	O
puis	O
résister	O
Au	O
torrent	O
que	O
je	O
sens	O
malgré	O
moi	O
m'	O
emporter	O
.	O

Allons	O
au	O
Temple	O
,	O
il	O
faut	O
que	O
ma	O
vengeance	O
éclate	O
,	O
Il	O
faut	O
que	O
mon	O
Hymen	O
.....	O
Mais	O
que	O
veut	O
Eurybate	O
?	O

Ah	O
,	O
Madame	O
!	O

Apprenez	O
quel	O
est	O
nôtre	O
bonheur	O
.	O

La	O
mort	O
d'	O
Agamemnon	O
n'	O
est	O
qu'	O
un	O
bruit	O
imposteur	O
Que	O
mes	O
sens	O
abusés	O
ont	O
semé	O
dans	O
Mycènes	B-LOC
.	O

Eace	O
en	O
a	O
porté	O
la	O
nouvelle	O
certaine	O
:	O
Il	O
est	O
avec	O
Egisthe	O
.	O

Agamemnon	O
:	O
ô	O
Dieux	O
!	O

Je	O
verrai	O
mon	O
époux	O
,	O
il	O
revient	O
en	O
ces	O
lieux	O
!	O

Emporté	O
tout	O
d'	O
un	O
coup	O
par	O
l'	O
effort	O
de	O
l'	O
orage	O
Loin	O
de	O
l'	O
endroit	O
fatal	O
ou	O
nous	O
fîmes	O
naufrage	O
,	O
Lorsque	O
la	O
Mer	O
allait	O
engloutir	O
ce	O
Héros	O
Par	O
un	O
Vaisseau	O
des	O
siens	O
il	O
fut	O
tiré	O
des	O
flots	O
.	O

Échappé	O
,	O
grâce	O
au	O
Ciel	O
de	O
ces	O
périls	O
funestes	O
,	O
Il	O
a	O
su	O
de	O
sa	O
flotte	O
assembler	O
tous	O
les	O
restes	O
;	O

Mais	O
toujours	O
quelque	O
obstacle	O
empêchant	O
son	O
retour	O
,	O
Il	O
n'	O
a	O
pu	O
vers	O
Mycènes	B-LOC
aborder	O
qu'	O
en	O
ce	O
jour	O
.	O

Déjà	O
de	O
ses	O
Vaisseaux	O
la	O
richesse	O
et	O
le	O
nombre	O
Oreste	O
jusqu'	O
à	O
nos	O
bords	O
leur	O
éclat	O
et	O
leur	O
ombre	O
.	O

Oreste	O
avec	O
les	O
siens	O
court	O
,	O
vole	O
vers	O
le	O
Port	O
.	O

Après	O
vous	O
avoir	O
fait	O
ce	O
fidèle	O
rapport	O
,	O
Je	O
dois	O
le	O
suivre	O
.	O

Allez	O
,	O
j'	O
approuve	O
votre	O
zèle	O
:	O
Je	O
vous	O
suivrai	O
de	O
près	O
.	O

Quelle	O
grande	O
nouvelle	O
!	O

Dieux	O
!	O

qu'	O
est-ce	O
que	O
je	O
sens	O
,	O
quel	O
trouble	O
dans	O
mon	O
coeur	O
,	O
Quel	O
désordre	O
confond	O
ma	O
joie	O
et	O
ma	O
douleur	O
?	O

Mais	O
qu'	O
est-ce	O
qui	O
retient	O
ma	O
première	O
tendresse	O
?	O

Le	O
vainqueur	O
d'	O
Ilion	B-LOC
,	O
le	O
vengeur	O
de	O
la	O
Grèce	B-LOC
,	O
Le	O
Chef	O
de	O
tant	O
de	O
Rois	O
,	O
le	O
grand	O
Agamemnon	O
Revient	O
!	O

que	O
tout	O
s'	O
efface	O
à	O
l'	O
éclat	O
de	O
ce	O
nom	O
.	O

Que	O
tout	O
s'	O
évanouisse	O
au	O
bruit	O
de	O
tant	O
de	O
gloire	O
.	O

Qu'	O
il	O
occupe	O
à	O
lui	O
seul	O
mon	O
coeur	O
et	O
ma	O
mémoire	O
.	O

Je	O
vous	O
sens	O
revenir	O
mes	O
premiers	O
sentiments	O
,	O
Gloire	O
,	O
vertu	O
,	O
devoir	O
,	O
généreux	O
mouvements	O
:	O
Je	O
brûle	O
de	O
revoir	O
un	O
époux	O
que	O
j'	O
adore	O
.	O

Mais	O
grands	O
Dieux	O
quel	O
chagrin	O
m'	O
accable	O
,	O
me	O
dévore	O
,	O
Quand	O
je	O
vois	O
que	O
bientôt	O
cet	O
époux	O
va	O
savoir	O
Les	O
honteux	O
sentiments	O
que	O
j'	O
ai	O
pu	O
concevoir	O
:	O
Malheureuse	O
!	O

Ah	O
!	O

Chassez	O
des	O
pensées	O
trop	O
timides	O
,	O
Madame	O
.	O

Je	O
connais	O
la	O
fierté	O
des	O
Atrides	O
Et	O
surtout	O
mes	O
remords	O
dissipant	O
mon	O
erreur	O
Des	O
projets	O
que	O
j'	O
ai	O
faits	O
je	O
vois	O
toute	O
l'	O
horreur	O
.	O

Est-ce	O
la	O
foi	O
constante	O
et	O
cette	O
douleur	O
tendre	O
Qu'	O
une	O
épouse	O
fidèle	O
aurait	O
dû	O
à	O
sa	O
cendre	O
!	O

Sous	O
couleur	O
de	O
venger	O
de	O
trop	O
justes	O
mépris	O
J'	O
allais	O
mettre	O
à	O
son	O
Trône	O
un	O
autre	O
que	O
son	O
fils	O
!	O

À	O
quels	O
lâches	O
transports	O
m'	O
étais-je	O
abandonnée	O
!	O

Il	O
va	O
voir	O
l'	O
appareil	O
d'	O
un	O
indigne	O
Hyménée	O
!	O

Fuyons	O
,	O
partons	O
,	O
quittons	O
ce	O
Palais	O
,	O
ces	O
États	O
,	O
Et	O
qu'	O
un	O
exil	O
du	O
moins	O
purge	O
mes	O
attentats	O
.	O

Vous	O
,	O
fuir	O
?	O

De	O
quelle	O
crainte	O
êtes-vous	O
prévenue	O
?	O

Juste	O
Ciel	O
!	O

Votre	O
flamme	O
à	O
moi	O
seule	O
est	O
connue	O
.	O

Qui	O
peut	O
de	O
ce	O
secret	O
instruire	O
votre	O
époux	O
?	O

Ah	O
!	O

la	O
fuite	O
ferait	O
un	O
témoin	O
contre	O
vous	O
,	O
Mon	O
Hymen	O
résolu	O
va	O
tout	O
faire	O
comprendre	O
.	O

Je	O
vois	O
mille	O
raisons	O
pour	O
pouvoir	O
vous	O
défendre	O
,	O
Et	O
tous	O
vos	O
vains	O
projets	O
s'	O
étouffant	O
aujourd'	O
hui	O
,	O
Le	O
bruit	O
n'	O
en	O
ira	O
pas	O
peut-être	O
jusqu'	O
à	O
lui	O
.	O

Mais	O
quand	O
il	O
saurait	O
tout	O
,	O
un	O
projet	O
d'	O
Hyménée	O
À	O
d'	O
éternels	O
remords	O
vous	O
a-t-il	O
condamnée	O
?	O

D'	O
un	O
projet	O
si	O
honteux	O
,	O
de	O
cette	O
trahison	O
,	O
Des	O
remords	O
éternels	O
me	O
demandent	O
raison	O
,	O
Et	O
mes	O
troubles	O
cruels	O
vont	O
mettre	O
en	O
évidence	O
.....	O
De	O
ces	O
troubles	O
enfin	O
calmez	O
la	O
violence	O
.	O

Agamemnon	O
revient	O
:	O
Il	O
est	O
près	O
de	O
ces	O
lieux	O
.	O

Allons	O
le	O
recevoir	O
et	O
laissons	O
faire	O
aux	O
Dieux	O
.	O

Laisse-moi	O
la	O
fureur	O
dont	O
je	O
suis	O
animée	O
.	O

Dans	O
un	O
gouffre	O
de	O
maux	O
les	O
Dieux	O
m'	O
ont	O
abîmée	O
.	O

Je	O
ne	O
reconnais	O
plus	O
ni	O
raison	O
ni	O
devoir	O
,	O
Et	O
ma	O
seule	O
espérance	O
est	O
dans	O
mon	O
désespoir	O
:	O
La	O
mort	O
est	O
le	O
seul	O
bien	O
que	O
mon	O
coeur	O
peut	O
attendre	O
.	O

Quoi	O
,	O
Madame	O
,	O
faut-il	O
que	O
l'	O
illustre	O
Cassandre	O
,	O
Ce	O
digne	O
sang	O
des	O
Rois	O
,	O
des	O
Héros	O
et	O
des	O
Dieux	O
?	O

...	O
Ah	O
,	O
ne	O
me	O
vante	O
plus	O
un	O
sang	O
si	O
glorieux	O
.	O

N'	O
expose	O
à	O
mes	O
regards	O
que	O
nos	O
longues	O
misères	O
,	O
Tous	O
les	O
miens	O
massacrés	O
,	O
la	O
mort	O
de	O
tous	O
mes	O
frères	O
,	O
Mon	O
père	O
dépouillé	O
des	O
honneurs	O
de	O
son	O
rang	O
,	O
Ses	O
cheveux	O
blancs	O
,	O
souillés	O
de	O
poussière	O
et	O
de	O
sang	O
,	O
Et	O
sa	O
tête	O
autrefois	O
auguste	O
et	O
révérée	O
Par	O
de	O
barbares	O
mains	O
de	O
son	O
corps	O
séparée	O
.	O

Peins-moi	O
le	O
corps	O
d'	O
Hector	O
encore	O
tout	O
fumant	O
Autour	O
de	O
nos	O
Remparts	O
traîné	O
honteusement	O
.	O

Offre-moi	O
de	O
Pyrrhus	O
l'	O
impitoyable	O
haine	O
,	O
Sur	O
le	O
tombeau	O
d'	O
Achille	O
égorgeant	O
Polyxène	O
,	O
Astyanax	O
lancé	O
du	O
haut	O
de	O
nos	O
Remparts	O
De	O
ses	O
propres	O
bourreaux	O
effrayant	O
les	O
regards	O
.	O

Fais-moi	O
voir	O
des	O
Autels	O
où	O
j'	O
étais	O
attachée	O
Par	O
une	O
main	O
impie	O
enlevée	O
,	O
arrachée	O
.	O

Mais	O
qu'	O
est-ce	O
que	O
j'	O
entends	O
?	O

pour	O
comble	O
de	O
malheur	O
,	O
J'	O
entends	O
de	O
toutes	O
parts	O
le	O
nom	O
de	O
mon	O
vainqueur	O
:	O
Il	O
revient	O
triomphant	O
.	O

Que	O
de	O
cris	O
d'	O
allégresse	O
!	O

Je	O
vois	O
de	O
tous	O
côtés	O
la	O
foule	O
qui	O
le	O
presse	O
.	O

Je	O
vois	O
pour	O
l'	O
honorer	O
tous	O
les	O
Grecs	O
assemblés	O
,	O
Tandis	O
qu'	O
Ilion	B-LOC
n'	O
offre	O
à	O
mes	O
sens	O
désolés	O
,	O
Que	O
cendre	O
,	O
que	O
tombeaux	O
,	O
que	O
campagnes	O
désertes	O
,	O
Éternels	O
monuments	O
de	O
mes	O
sanglantes	O
pertes	O
:	O
Tandis	O
que	O
pénétrant	O
jusques	O
aux	O
sombres	O
bords	O
Je	O
vois	O
Priam	O
suivi	O
d'	O
une	O
foule	O
de	O
morts	O
,	O
Dont	O
les	O
cris	O
douloureux	O
partout	O
se	O
font	O
entendre	O
Et	O
percent	O
jusqu'	O
au	O
coeur	O
de	O
la	O
triste	O
Cassandre	O
.	O

Hé	O
,	O
Madame	O
,	O
oubliez	O
ces	O
cruels	O
entretiens	O
.	O

Oubliez	O
le	O
destin	O
de	O
Troie	B-LOC
et	O
des	O
Troyens	O
:	O
Oreste	O
vous	O
adore	O
.	O

Ah	O
!	O

Que	O
n'	O
oses-tu	O
dire	O
?	O

Dieux	O
!	O

quel	O
trouble	O
nouveau	O
ce	O
nom	O
seul	O
vous	O
inspire	O
?	O

Le	O
haïssez-vous	O
tant	O
lui	O
qui	O
par	O
tant	O
de	O
soins	O
?	O

...	O
Si	O
je	O
le	O
haïssais	O
je	O
me	O
troublerais	O
moins	O
.	O

Ainsi	O
,	O
Madame	O
?	O

....	O
Hélas	O
,	O
j'	O
ai	O
cru	O
que	O
dans	O
Mycènes	B-LOC
,	O
Je	O
ne	O
verrais	O
qu'	O
objets	O
de	O
terreur	O
et	O
de	O
haine	O
,	O
Que	O
de	O
fiers	O
ennemis	O
horribles	O
à	O
mes	O
yeux	O
,	O
Des	O
lâches	O
Ménélas	O
,	O
des	O
Pyrrhus	O
odieux	O
,	O
Et	O
mes	O
yeux	O
n'	O
ont	O
rien	O
vu	O
de	O
pareil	O
dans	O
Oreste	O
.	O

J'	O
en	O
rends	O
grâce	O
,	O
Madame	O
,	O
à	O
la	O
bonté	O
céleste	O
.	O

Les	O
Dieux	O
pour	O
relever	O
votre	O
fort	O
abattu	O
Ont	O
permis	O
que	O
ce	O
Prince	O
........	O
Hélas	O
que	O
me	O
dis-tu	O
?	O

Des	O
maux	O
les	O
plus	O
cruels	O
dont	O
j'	O
ai	O
lieu	O
de	O
me	O
plaindre	O
,	O
L'	O
Amour	O
est	O
le	O
malheur	O
que	O
j'	O
ai	O
le	O
plus	O
à	O
craindre	O
.	O

Je	O
ne	O
te	O
dirai	O
point	O
que	O
ma	O
race	O
,	O
mon	O
nom	O
,	O
Ma	O
Gloire	O
me	O
refuse	O
au	O
fils	O
d'	O
Agamemnon	O
:	O
Qu'	O
Agamemnon	O
lui-même	O
a	O
pris	O
soin	O
de	O
me	O
plaire	O
Et	O
que	O
je	O
dois	O
haïr	O
et	O
le	O
fils	O
et	O
le	O
père	O
.	O

Ces	O
sacrés	O
Ornements	O
,	O
ces	O
Voiles	O
que	O
tu	O
vois	O
Me	O
font	O
contre	O
l'	O
amour	O
de	O
trop	O
sévères	O
lois	O
.	O

Tu	O
m'	O
as	O
vue	O
aux	O
autels	O
à	O
jamais	O
consacrée	O
,	O
De	O
victimes	O
,	O
d'	O
encens	O
,	O
de	O
prêtres	O
entourée	O
,	O
Par	O
un	O
culte	O
assidu	O
mériter	O
ce	O
grand	O
nom	O
,	O
Ce	O
titre	O
glorieux	O
d'	O
Amante	O
d'	O
Apollon	O
,	O
Et	O
ce	O
Dieu	O
que	O
je	O
sers	O
par	O
ses	O
vives	O
lumières	O
,	O
Du	O
plus	O
sombre	O
Avenir	O
m'	O
ouvrir	O
tous	O
les	O
mystères	O
.	O

Mais	O
dès	O
que	O
d'	O
un	O
Mortel	O
j'	O
osai	O
souffrir	O
les	O
voeux	O
,	O
Le	O
Dieu	O
qui	O
m'	O
inspirait	O
retira	O
tous	O
ses	O
feux	O
.	O

On	O
croit	O
que	O
l'	O
Avenir	O
m'	O
est	O
une	O
nuit	O
obscure	O
,	O
Et	O
ce	O
que	O
je	O
prédis	O
passe	O
pour	O
imposture	O
.	O

Les	O
Dieux	O
jaloux	O
d'	O
un	O
coeur	O
qu'	O
ils	O
veulent	O
tout	O
pour	O
eux	O
Font	O
à	O
ce	O
coeur	O
trop	O
tendre	O
un	O
sort	O
si	O
rigoureux	O
,	O
Que	O
n'	O
étant	O
pas	O
contents	O
de	O
me	O
punir	O
moi-même	O
,	O
Leur	O
haine	O
éclate	O
encor	O
contre	O
tout	O
ce	O
qui	O
m'	O
aime	O
.	O

Attachée	O
à	O
ces	O
Dieux	O
qui	O
vous	O
traitent	O
si	O
mal	O
,	O
Quel	O
fruit	O
recevez-vous	O
d'	O
un	O
culte	O
si	O
fatal	O
!	O

De	O
vos	O
propres	O
vainqueurs	O
la	O
haine	O
est	O
moins	O
funeste	O
.	O

Vos	O
Dieux	O
vous	O
servent	O
moins	O
que	O
l'	O
amoureux	O
Oreste	O
.	O

Le	O
voici	O
,	O
mon	O
courroux	O
,	O
ma	O
haine	O
,	O
ma	O
douleur	O
,	O
Cachés	O
au	O
moins	O
,	O
cachés	O
le	O
secret	O
de	O
mon	O
coeur	O
.	O

Madame	O
,	O
enfin	O
les	O
Dieux	O
m'	O
ont	O
renvoyé	O
mon	O
Père	O
.	O

Il	O
n'	O
a	O
pu	O
qu'	O
un	O
moment	O
entretenir	O
ma	O
Mère	O
,	O
Occupé	O
des	O
respects	O
dont	O
le	O
peuple	O
et	O
la	O
Cour	O
D'	O
un	O
Roi	O
victorieux	O
honorent	O
le	O
retour	O
:	O
Il	O
vous	O
verra	O
bientôt	O
.	O

En	O
attendant	O
,	O
Madame	O
,	O
Puis-je	O
vous	O
demander	O
le	O
destin	O
de	O
ma	O
flamme	O
?	O

Tant	O
de	O
pleurs	O
,	O
tant	O
d'	O
ennuis	O
,	O
tant	O
de	O
soins	O
,	O
tant	O
d'	O
ardeur	O
,	O
Rien	O
enfin	O
ne	O
peut-il	O
fléchir	O
votre	O
rigueur	O
?	O

Quoi	O
toujours	O
ce	O
discours	O
?	O

Dieux	O
!	O

qu'	O
est-ce	O
que	O
vous	O
faites	O
?	O

Songez-vous	O
qui	O
je	O
suis	O
,	O
songez-vous	O
qui	O
vous	O
êtes	O
?	O

Nous	O
sommes	O
ennemis	O
:	O
Est-il	O
rien	O
entre	O
nous	O
Qui	O
puisse	O
autoriser	O
un	O
langage	O
si	O
doux	O
?	O

Mais	O
que	O
dis-je	O
?	O

des	O
Grecs	O
la	O
barbare	O
furie	O
M'	O
a	O
ravi	O
liberté	O
,	O
parents	O
,	O
amis	O
,	O
patrie	O
,	O
Et	O
vous-même	O
à	O
mes	O
maux	O
affectant	O
d'	O
insulter	O
,	O
Seigneur	O
,	O
vous	O
vous	O
plaisez	O
à	O
persécuter	O
?	O

Abusant	O
de	O
mes	O
fers	O
vous	O
voulez	O
......	O
Ah	O
Madame	O
!	O

Par	O
quel	O
cruel	O
discours	O
accablez-vous	O
mon	O
âme	O
?	O

Ciel	O
,	O
verrez-vous	O
toujours	O
comme	O
un	O
crime	O
odieux	O
L'	O
amour	O
,	O
l'	O
ardent	O
amour	O
que	O
j'	O
expose	O
à	O
vos	O
yeux	O
?	O

Si	O
c'	O
est	O
un	O
crime	O
,	O
hélas	O
!	O

mon	O
destin	O
,	O
mon	O
envie	O
Est	O
d'	O
être	O
criminel	O
tout	O
le	O
temps	O
de	O
ma	O
vie	O
,	O
De	O
ne	O
perdre	O
jamais	O
l'	O
espoir	O
d'	O
un	O
feu	O
si	O
beau	O
Et	O
de	O
porter	O
ma	O
flamme	O
au-delà	O
du	O
tombeau	O
.	O

Et	O
mon	O
destin	O
,	O
Seigneur	O
,	O
est	O
d'	O
avoir	O
l'	O
âme	O
pleine	O
De	O
tragiques	O
fureurs	O
,	O
de	O
désespoir	O
,	O
de	O
haine	O
,	O
De	O
me	O
nourrir	O
toujours	O
d'	O
amertume	O
et	O
de	O
pleurs	O
,	O
De	O
craindre	O
,	O
d'	O
annoncer	O
,	O
de	O
souffrir	O
des	O
malheurs	O
.	O

Un	O
sort	O
si	O
malheureux	O
,	O
adorable	O
Princesse	O
,	O
Un	O
destin	O
si	O
cruel	O
doit-il	O
durer	O
sans	O
cesse	O
?	O

Si	O
les	O
Grecs	O
maintenant	O
ont	O
détruit	O
vos	O
États	O
,	O
Le	O
Ciel	O
un	O
jour	O
mettra	O
tous	O
leurs	O
Trônes	O
à	O
bas	O
:	O
Tout	O
change	O
tour	O
à	O
tour	O
,	O
tout	O
succombe	O
,	O
tout	O
passe	O
.	O

Je	O
sais	O
quels	O
attentats	O
ont	O
éteint	O
votre	O
race	O
;	O

Mais	O
,	O
Madame	O
,	O
du	O
moins	O
par	O
son	O
heureux	O
secours	O
Mon	O
Père	O
a	O
conservé	O
votre	O
gloire	O
et	O
vos	O
jours	O
.	O

Loin	O
de	O
vous	O
retenir	O
en	O
esclave	O
à	O
Mycènes	B-LOC
,	O
Peut-être	O
voudra-t-il	O
pour	O
vous	O
en	O
faire	O
Reine	O
,	O
Pour	O
voir	O
avec	O
nos	O
coeurs	O
nos	O
Empires	O
unis	O
Vous	O
assurez	O
son	O
Trône	O
en	O
vous	O
donnant	O
son	O
fils	O
.	O

Ah	O
!	O

Seigneur	O
,	O
Si	O
les	O
Grecs	O
vous	O
ont	O
trop	O
outragée	O
Par	O
leurs	O
pertes	O
,	O
déjà	O
n'	O
êtes-vous	O
pas	O
vengée	O
?	O

Bien	O
plus	O
,	O
dans	O
cette	O
Cour	O
cent	O
maux	O
que	O
je	O
prévois	O
,	O
Vont	O
peut-être	O
éclater	O
par	O
le	O
retour	O
du	O
Roi	O
:	O
L'	O
ambitieux	O
Egisthe	O
est	O
puissant	O
dans	O
Mycènes	B-LOC
.	O

Mais	O
dussent	O
tous	O
les	O
Grecs	O
mériter	O
votre	O
haine	O
,	O
Devez-vous	O
me	O
punir	O
des	O
maux	O
qu'	O
ils	O
vous	O
ont	O
faits	O
Moi	O
que	O
dans	O
vos	O
Etats	O
vous	O
ne	O
vîtes	O
jamais	O
,	O
Moi	O
qui	O
m'	O
applaudissais	O
d'	O
un	O
âge	O
ou	O
ma	O
faiblesse	O
M'	O
épargna	O
les	O
fureurs	O
,	O
les	O
crimes	O
de	O
la	O
Grèce	B-LOC
?	O

Hélas	O
!	O

Si	O
mon	O
respect	O
,	O
ma	O
tendresse	O
,	O
ma	O
foi	O
,	O
N'	O
excitent	O
rien	O
en	O
vous	O
qui	O
vous	O
parle	O
pour	O
moi	O
,	O
Frappez	O
,	O
percez	O
ce	O
coeur	O
accable	O
de	O
tristesse	O
.	O

Punissez-en	O
Oreste	O
,	O
Agamemnon	O
,	O
la	O
Grèce	B-LOC
,	O
Éteignez	O
dans	O
mon	O
sang	O
mes	O
téméraires	O
feux	O
:	O
Que	O
ma	O
mort	O
........	O
Votre	O
mort	O
n'	O
est	O
pas	O
ce	O
que	O
je	O
veux	O
.	O

Étouffez	O
seulement	O
une	O
flamme	O
funeste	O
,	O
On	O
me	O
dédaigne	O
ici	O
,	O
Seigneur	O
,	O
on	O
me	O
déteste	O
.	O

N'	O
ayez	O
aussi	O
pour	O
moi	O
que	O
mépris	O
et	O
qu'	O
horreur	O
.	O

Qui	O
moi	O
,	O
Madame	O
?	O

ô	O
Dieux	O
!	O

Craignez	O
au	O
moins	O
,	O
Seigneur	O
,	O
Que	O
Cassandre	O
en	O
ces	O
lieux	O
,	O
que	O
cette	O
infortunée	O
Ne	O
verse	O
un	O
noir	O
poison	O
sur	O
votre	O
destinée	O
.	O

De	O
mon	O
triste	O
ascendant	O
telle	O
est	O
la	O
dure	O
Loi	O
,	O
Que	O
je	O
traîne	O
partout	O
le	O
malheur	O
avec	O
moi	O
.	O

Vous	O
êtes	O
né	O
,	O
Seigneur	O
,	O
d'	O
Atrée	O
et	O
de	O
Tantale	O
Et	O
je	O
sors	O
comme	O
vous	O
d'	O
une	O
race	O
fatale	O
,	O
Funeste	O
à	O
mes	O
amis	O
,	O
funeste	O
mes	O
amants	O
.	O

Tremblez	O
,	O
Prince	O
,	O
voyez	O
leurs	O
affreux	O
châtiments	O
Corèbe	O
à	O
mon	O
Hymen	O
destiné	O
par	O
mon	O
père	O
À	O
peine	O
entré	O
dans	O
Troie	B-LOC
y	O
perdit	O
la	O
lumière	O
.	O

D'	O
un	O
téméraire	O
amour	O
votre	O
Ajax	O
embrasé	O
S'	O
est	O
vu	O
presqu'	O
à	O
mes	O
yeux	O
par	O
la	O
foudre	O
écrasé	O
.	O

Craignez	O
,	O
Prince	O
,	O
craignez	O
leur	O
exemple	O
funeste	O
.	O

Tombe	O
,	O
tombe	O
sur	O
moi	O
la	O
colère	O
céleste	O
.	O

Votre	O
Amant	O
ose	O
ici	O
défier	O
tous	O
vos	O
Dieux	O
,	O
Si	O
leur	O
haine	O
s'	O
attache	O
à	O
ce	O
nom	O
glorieux	O
.	O

Mais	O
peut-être	O
comme	O
eux	O
me	O
haïssant	O
vous-même	O
......	O
Vous	O
parler	O
des	O
malheurs	O
que	O
je	O
crains	O
pour	O
qui	O
m'	O
aime	O
,	O
Et	O
les	O
craindre	O
pour	O
vous	O
est-ce	O
là	O
vous	O
haïr	O
?	O

Ah	O
Madame	O
!	O

Arrêtez	O
,	O
craignez	O
de	O
vous	O
trahir	O
Par	O
l'	O
appas	O
trop	O
flatteur	O
d'	O
un	O
espoir	O
favorable	O
.	O

Rien	O
n'	O
est	O
si	O
malheureux	O
rien	O
n'	O
est	O
si	O
déplorable	O
Que	O
le	O
sort	O
d'	O
un	O
mortel	O
que	O
mes	O
yeux	O
ont	O
charmé	O
,	O
Quels	O
seraient	O
vos	O
malheurs	O
si	O
vous	O
étiez	O
aimé	O
?	O

Vous	O
ne	O
m'	O
aimez	O
donc	O
pas	O
et	O
je	O
n'	O
oserais	O
croire	O
.....	O
Le	O
Roi	O
vient	O
:	O
Tout	O
vous	O
nuit	O
,	O
mon	O
sort	O
,	O
les	O
Dieux	O
,	O
ma	O
Gloire	O
,	O
Et	O
je	O
trouve	O
au	O
Roi	O
même	O
un	O
obstacle	O
en	O
ces	O
lieux	O
Aussi	O
grand	O
que	O
mon	O
sort	O
,	O
que	O
ma	O
Gloire	O
et	O
les	O
Dieux	O
.	O

Ah	O
si	O
vous	O
n'	O
êtes	O
point	O
à	O
mes	O
voeux	O
trop	O
contraire	O
,	O
J'	O
ose	O
tout	O
espérer	O
des	O
tendresses	O
d'	O
un	O
père	O
.	O

Quels	O
voeux	O
ne	O
seront	O
point	O
par	O
le	O
sang	O
écoutez	O
?	O

Que	O
l'	O
on	O
me	O
laisse	O
ici	O
.	O

Vous	O
Arbas	O
arrêtez	O
.	O

Et	O
vous	O
pour	O
m'	O
acquitter	O
envers	O
le	O
Ciel	O
propice	O
Donnez	O
l'	O
ordre	O
mon	O
fils	O
d'	O
un	O
pompeux	O
Pour	O
nos	O
heureux	O
succès	O
rendre	O
grâces	O
aux	O
Dieux	O
,	O
C'	O
est	O
le	O
premier	O
devoir	O
d'	O
un	O
Roi	O
victorieux	O
.	O

Avoir	O
tous	O
les	O
honneurs	O
qu'	O
on	O
me	O
rend	O
dans	O
Mycènes	B-LOC
,	O
Mon	O
bonheur	O
est	O
parfait	O
et	O
ma	O
gloire	O
est	O
certaine	O
.	O

Cependant	O
que	O
d'	O
ennuis	O
viennent	O
le	O
traverser	O
!	O

Et	O
de	O
quoi	O
votre	O
esprit	O
va-t-il	O
s'	O
embarrasser	O
?	O

Grâces	O
au	O
Ciel	O
Seigneur	O
vous	O
avez	O
eu	O
la	O
joie	O
D'	O
étaler	O
sur	O
ces	O
bords	O
le	O
triomphe	O
de	O
Troie	B-LOC
Et	O
vous	O
pouvez	O
,	O
sauvé	O
de	O
la	O
Guerre	O
et	O
des	O
flots	O
,	O
Espérer	O
dans	O
Mycènes	B-LOC
un	O
solide	O
repos	O
.	O

Qu'	O
on	O
en	O
croit	O
aisément	O
une	O
faible	O
apparence	O
!	O

Un	O
triomphe	O
pareil	O
n'	O
est	O
pas	O
tout	O
ce	O
qu'	O
on	O
pense	O
.	O

Un	O
mélange	O
cruel	O
en	O
corrompt	O
les	O
douceurs	O
.	O

Dieux	O
!	O

quel	O
est	O
ce	O
discours	O
?	O

d'	O
où	O
naissent	O
vos	O
douleurs	O
?	O

Qu'	O
ai-je	O
après	O
tant	O
d'	O
exploits	O
conduit	O
sur	O
ce	O
rivage	O
Que	O
